x y yRK4 yRK5 h
56.4 0.285943 0.285943 0.285934 0.015368
56.5 0.283333 0.283333 0.283324 0.0153723
56.6 0.28074 0.28074 0.280731 0.0153767
56.7 0.278163 0.278163 0.278154 0.0153811
56.8 0.275602 0.275602 0.275593 0.0153855
56.9 0.273056 0.273056 0.273047 0.01539
57 0.270527 0.270527 0.270518 0.0153945
57.1 0.268014 0.268014 0.268005 0.0153991
57.2 0.265516 0.265516 0.265507 0.0154037
57.3 0.263035 0.263035 0.263026 0.0154084
57.4 0.260569 0.260569 0.26056 0.0154131
57.5 0.258119 0.258119 0.25811 0.0154178
57.6 0.255685 0.255685 0.255676 0.0154226
57.7 0.253267 0.253267 0.253258 0.0154274
57.8 0.250865 0.250865 0.250856 0.0154323
57.9 0.248478 0.248478 0.248469 0.0154373
58 0.246107 0.246107 0.246098 0.0154423
58.1 0.243751 0.243751 0.243743 0.0154473
58.2 0.241412 0.241412 0.241403 0.0154524
58.3 0.239087 0.239087 0.239079 0.0154575
58.4 0.236779 0.236779 0.23677 0.0154627
58.5 0.234486 0.234486 0.234477 0.015468
58.6 0.232208 0.232208 0.2322 0.0154733
58.7 0.229946 0.229946 0.229938 0.0154786
58.8 0.2277 0.2277 0.227691 0.015484
58.9 0.225469 0.225469 0.22546 0.0154895
59 0.223253 0.223253 0.223244 0.015495
59.1 0.221053 0.221053 0.221044 0.0155006
59.2 0.218868 0.218868 0.218859 0.0155062
59.3 0.216698 0.216698 0.216689 0.0155119
59.4 0.214543 0.214543 0.214535 0.0155176
59.5 0.212404 0.212404 0.212396 0.0155234
59.6 0.21028 0.21028 0.210272 0.0155293
59.7 0.208171 0.208171 0.208163 0.0155352
59.8 0.206078 0.206078 0.206069 0.0155412
59.9 0.203999 0.203999 0.203991 0.0155473
60 0.201936 0.201936 0.201927 0.0155534
60.1 0.199887 0.199887 0.199879 0.0155596
60.2 0.197854 0.197854 0.197845 0.0155659
60.3 0.195835 0.195835 0.195827 0.0155722
60.4 0.193832 0.193832 0.193823 0.0155786
60.5 0.191843 0.191843 0.191835 0.015585
60.6 0.18987 0.18987 0.189861 0.0155915
60.7 0.187911 0.187911 0.187902 0.0155981
60.8 0.185967 0.185967 0.185958 0.0156048
60.9 0.184037 0.184037 0.184029 0.0156115
61 0.182123 0.182123 0.182114 0.0156184
61.1 0.180223 0.180223 0.180214 0.0156253
61.2 0.178338 0.178338 0.178329 0.0156322
61.3 0.176467 0.176467 0.176459 0.0156393
61.4 0.174611 0.174611 0.174603 0.0156464
61.5 0.172769 0.172769 0.172761 0.0156536
61.6 0.170942 0.170942 0.170934 0.0156609
61.7 0.16913 0.16913 0.169122 0.0156682
61.8 0.167332 0.167332 0.167324 0.0156757
61.9 0.165548 0.165548 0.16554 0.0156832
62 0.163779 0.163779 0.163771 0.0156908
62.1 0.162024 0.162024 0.162016 0.0156985
62.2 0.160283 0.160283 0.160275 0.0157063
62.3 0.158557 0.158557 0.158549 0.0157142
62.4 0.156844 0.156844 0.156836 0.0157221
62.5 0.155146 0.155146 0.155138 0.0157302
62.6 0.153462 0.153462 0.153454 0.0157384
62.7 0.151792 0.151792 0.151784 0.0157466
62.8 0.150137 0.150137 0.150128 0.0157549
62.9 0.148495 0.148495 0.148487 0.0157634
63 0.146867 0.146867 0.146859 0.0157719
63.1 0.145253 0.145253 0.145245 0.0157806
63.2 0.143652 0.143652 0.143644 0.0157893
63.3 0.142066 0.142066 0.142058 0.0157981
63.4 0.140494 0.140494 0.140486 0.0158071
63.5 0.138935 0.138935 0.138927 0.0158161
63.6 0.13739 0.13739 0.137382 0.0158253
63.7 0.135858 0.135858 0.13585 0.0158346
63.8 0.13434 0.13434 0.134332 0.0158439
63.9 0.132836 0.132836 0.132828 0.0158534
64 0.131345 0.131345 0.131337 0.015863
64.1 0.129868 0.129868 0.12986 0.0158727
64.2 0.128404 0.128404 0.128396 0.0158826
64.3 0.126953 0.126953 0.126945 0.0158925
64.4 0.125516 0.125516 0.125508 0.0159026
64.5 0.124092 0.124092 0.124084 0.0159128
64.6 0.122681 0.122681 0.122673 0.0159231
64.7 0.121283 0.121283 0.121276 0.0159336
64.8 0.119899 0.119899 0.119891 0.0159442
64.9 0.118528 0.118528 0.11852 0.0159549
65 0.117169 0.117169 0.117162 0.0159657
65.1 0.115824 0.115824 0.115816 0.0159767
65.2 0.114492 0.114492 0.114484 0.0159878
65.3 0.113172 0.113172 0.113164 0.0159991
65.4 0.111865 0.111865 0.111858 0.0160105
65.5 0.110571 0.110571 0.110564 0.016022
65.6 0.10929 0.10929 0.109283 0.0160337
65.7 0.108022 0.108022 0.108014 0.0160455
65.8 0.106766 0.106766 0.106758 0.0160575
65.9 0.105523 0.105523 0.105515 0.0160696
66 0.104292 0.104292 0.104284 0.0160819
66.1 0.103074 0.103074 0.103066 0.0160943
66.2 0.101868 0.101868 0.10186 0.0161069
66.3 0.100674 0.100674 0.100667 0.0161197
66.4 0.099493 0.099493 0.0994856 0.0161326
66.5 0.098324 0.098324 0.0983166 0.0161457
66.6 0.0971673 0.0971673 0.0971599 0.016159
66.7 0.0960226 0.0960226 0.0960153 0.0161724
66.8 0.0948901 0.0948901 0.0948828 0.016186
66.9 0.0937696 0.0937696 0.0937623 0.0161998
67 0.092661 0.092661 0.0926537 0.0162137
67.1 0.0915644 0.0915644 0.0915571 0.0162279
67.2 0.0904796 0.0904796 0.0904724 0.0162422
67.3 0.0894066 0.0894066 0.0893994 0.0162567
67.4 0.0883453 0.0883453 0.0883382 0.0162714
67.5 0.0872958 0.0872958 0.0872886 0.0162863
67.6 0.0862578 0.0862578 0.0862507 0.0163014
67.7 0.0852314 0.0852314 0.0852243 0.0163167
67.8 0.0842165 0.0842165 0.0842095 0.0163322
67.9 0.0832131 0.0832131 0.083206 0.0163479
68 0.082221 0.082221 0.082214 0.0163638
68.1 0.0812402 0.0812402 0.0812332 0.0163799
68.2 0.0802707 0.0802707 0.0802638 0.0163962
68.3 0.0793124 0.0793124 0.0793055 0.0164128
68.4 0.0783652 0.0783652 0.0783583 0.0164295
68.5 0.0774291 0.0774291 0.0774222 0.0164465
68.6 0.076504 0.076504 0.0764971 0.0164637
68.7 0.0755898 0.0755898 0.075583 0.0164812
68.8 0.0746865 0.0746865 0.0746797 0.0164989
68.9 0.073794 0.073794 0.0737872 0.0165168
69 0.0729122 0.0729122 0.0729055 0.016535
69.1 0.0720412 0.0720412 0.0720345 0.0165534
69.2 0.0711807 0.0711807 0.0711741 0.016572
69.3 0.0703308 0.0703308 0.0703242 0.016591
69.4 0.0694914 0.0694914 0.0694848 0.0166101
69.5 0.0686624 0.0686624 0.0686558 0.0166295
69.6 0.0678438 0.0678438 0.0678372 0.0166492
69.7 0.0670354 0.0670354 0.0670289 0.0166692
69.8 0.0662372 0.0662372 0.0662308 0.0166894
69.9 0.0654492 0.0654492 0.0654428 0.0167099
70 0.0646713 0.0646713 0.0646649 0.0167307
70.1 0.0639034 0.0639034 0.063897 0.0167518
70.2 0.0631454 0.0631454 0.063139 0.0167732
70.3 0.0623973 0.0623973 0.062391 0.0167948
70.4 0.061659 0.061659 0.0616527 0.0168168
70.5 0.0609304 0.0609304 0.0609241 0.016839
70.6 0.0602115 0.0602115 0.0602052 0.0168616
70.7 0.0595021 0.0595021 0.0594959 0.0168844
70.8 0.0588023 0.0588023 0.0587962 0.0169076
70.9 0.0581119 0.0581119 0.0581058 0.0169311
71 0.0574309 0.0574309 0.0574249 0.0169549
71.1 0.0567592 0.0567592 0.0567532 0.016979
71.2 0.0560968 0.0560968 0.0560908 0.0170035
71.3 0.0554435 0.0554435 0.0554375 0.0170283
71.4 0.0547993 0.0547993 0.0547933 0.0170535
71.5 0.0541641 0.0541641 0.0541581 0.017079
71.6 0.0535378 0.0535378 0.0535319 0.0171048
71.7 0.0529204 0.0529204 0.0529145 0.017131
71.8 0.0523118 0.0523118 0.052306 0.0171576
71.9 0.0517119 0.0517119 0.0517061 0.0171845
72 0.0511206 0.0511206 0.0511149 0.0172118
72.1 0.050538 0.050538 0.0505323 0.0172395
72.2 0.0499638 0.0499638 0.0499581 0.0172675
72.3 0.049398 0.049398 0.0493924 0.017296
72.4 0.0488406 0.0488406 0.048835 0.0173248
72.5 0.0482915 0.0482915 0.0482859 0.017354
72.6 0.0477505 0.0477505 0.047745 0.0173836
72.7 0.0472177 0.0472177 0.0472122 0.0174137
72.8 0.0466929 0.0466929 0.0466875 0.0174441
72.9 0.0461761 0.0461761 0.0461707 0.0174749
73 0.0456672 0.0456672 0.0456618 0.0175062
73.1 0.0451661 0.0451661 0.0451607 0.0175379
73.2 0.0446727 0.0446727 0.0446674 0.01757
73.3 0.044187 0.044187 0.0441818 0.0176026
73.4 0.0437089 0.0437089 0.0437037 0.0176356
73.5 0.0432383 0.0432383 0.0432332 0.0176691
73.6 0.0427752 0.0427752 0.0427701 0.017703
73.7 0.0423194 0.0423194 0.0423143 0.0177374
73.8 0.0418709 0.0418709 0.0418658 0.0177722
73.9 0.0414296 0.0414296 0.0414246 0.0178075
74 0.0409954 0.0409954 0.0409905 0.0178433
74.1 0.0405683 0.0405683 0.0405634 0.0178795
74.2 0.0401482 0.0401482 0.0401433 0.0179163
74.3 0.039735 0.039735 0.0397301 0.0179535
74.4 0.0393286 0.0393286 0.0393238 0.0179912
74.5 0.038929 0.038929 0.0389242 0.0180295
74.6 0.038536 0.038536 0.0385313 0.0180682
74.7 0.0381497 0.0381497 0.038145 0.0181075
74.8 0.0377699 0.0377699 0.0377652 0.0181473
74.9 0.0373965 0.0373965 0.0373919 0.0181876
75 0.0370295 0.0370295 0.0370249 0.0182284
75.1 0.0366688 0.0366688 0.0366643 0.0182698
75.2 0.0363143 0.0363143 0.0363098 0.0183117
75.3 0.035966 0.035966 0.0359615 0.0183542
75.4 0.0356237 0.0356237 0.0356193 0.0183972
75.5 0.0352875 0.0352875 0.0352831 0.0184408
75.6 0.0349572 0.0349572 0.0349529 0.0184849
75.7 0.0346327 0.0346327 0.0346284 0.0185296
75.8 0.034314 0.034314 0.0343098 0.0185749
75.9 0.0340011 0.0340011 0.0339969 0.0186208
76 0.0336937 0.0336937 0.0336896 0.0186673
76.1 0.0333919 0.0333919 0.0333878 0.0187143
76.2 0.0330957 0.0330957 0.0330916 0.018762
76.3 0.0328048 0.0328048 0.0328007 0.0188103
76.4 0.0325192 0.0325192 0.0325152 0.0188592
76.5 0.032239 0.032239 0.032235 0.0189087
76.6 0.0319639 0.0319639 0.03196 0.0189588
76.7 0.031694 0.031694 0.0316901 0.0190095
76.8 0.0314291 0.0314291 0.0314253 0.0190609
76.9 0.0311692 0.0311692 0.0311654 0.019113
77 0.0309143 0.0309143 0.0309105 0.0191656
77.1 0.0306641 0.0306641 0.0306604 0.019219
77.2 0.0304188 0.0304188 0.0304151 0.019273
77.3 0.0301782 0.0301782 0.0301745 0.0193276
77.4 0.0299422 0.0299422 0.0299386 0.0193829
77.5 0.0297108 0.0297108 0.0297072 0.0194389
77.6 0.0294839 0.0294839 0.0294804 0.0194956
77.7 0.0292614 0.0292614 0.029258 0.019553
77.8 0.0290433 0.0290433 0.0290399 0.019611
77.9 0.0288296 0.0288296 0.0288262 0.0196698
78 0.0286201 0.0286201 0.0286167 0.0197292
78.1 0.0284147 0.0284147 0.0284114 0.0197894
78.2 0.0282135 0.0282135 0.0282102 0.0198503
78.3 0.0280163 0.0280163 0.0280131 0.0199119
78.4 0.0278231 0.0278231 0.0278199 0.0199742
78.5 0.0276338 0.0276338 0.0276307 0.0200373
78.6 0.0274484 0.0274484 0.0274453 0.0201011
78.7 0.0272668 0.0272668 0.0272638 0.0201656
78.8 0.027089 0.027089 0.0270859 0.0202309
78.9 0.0269148 0.0269148 0.0269118 0.020297
79 0.0267442 0.0267442 0.0267413 0.0203638
79.1 0.0265772 0.0265772 0.0265743 0.0204314
79.2 0.0264137 0.0264137 0.0264108 0.0204997
79.3 0.0262537 0.0262537 0.0262508 0.0205689
79.4 0.026097 0.026097 0.0260942 0.0206388
79.5 0.0259436 0.0259436 0.0259409 0.0207095
79.6 0.0257936 0.0257936 0.0257908 0.020781
79.7 0.0256467 0.0256467 0.025644 0.0208533
79.8 0.025503 0.025503 0.0255004 0.0209264
79.9 0.0253624 0.0253624 0.0253598 0.0210003
80 0.0252249 0.0252249 0.0252223 0.021075
80.1 0.0250903 0.0250903 0.0250878 0.0211506
80.2 0.0249587 0.0249587 0.0249562 0.021227
80.3 0.02483 0.02483 0.0248276 0.0213042
80.4 0.0247042 0.0247042 0.0247017 0.0213822
80.5 0.0245811 0.0245811 0.0245787 0.0214612
80.6 0.0244608 0.0244608 0.0244584 0.0215409
80.7 0.0243431 0.0243431 0.0243408 0.0216215
80.8 0.0242281 0.0242281 0.0242258 0.021703
80.9 0.0241157 0.0241157 0.0241134 0.0217854
81 0.0240058 0.0240058 0.0240036 0.0218686
81.1 0.0238984 0.0238984 0.0238963 0.0219527
81.2 0.0237935 0.0237935 0.0237914 0.0220377
81.3 0.023691 0.023691 0.0236889 0.0221236
81.4 0.0235908 0.0235908 0.0235887 0.0222105
81.5 0.023493 0.023493 0.0234909 0.0222982
81.6 0.0233974 0.0233974 0.0233954 0.0223868
81.7 0.023304 0.023304 0.023302 0.0224763
81.8 0.0232129 0.0232129 0.0232109 0.0225668
81.9 0.0231238 0.0231238 0.0231219 0.0226582
82 0.0230369 0.0230369 0.023035 0.0227505
82.1 0.022952 0.022952 0.0229501 0.0228438
82.2 0.0228691 0.0228691 0.0228673 0.0229381
82.3 0.0227882 0.0227882 0.0227864 0.0230333
82.4 0.0227093 0.0227093 0.0227075 0.0231294
82.5 0.0226322 0.0226322 0.0226305 0.0232266
82.6 0.022557 0.022557 0.0225553 0.0233247
82.7 0.0224836 0.0224836 0.0224819 0.0234238
82.8 0.022412 0.022412 0.0224104 0.0235238
82.9 0.0223422 0.0223422 0.0223405 0.0236249
83 0.022274 0.022274 0.0222724 0.023727
83.1 0.0222076 0.0222076 0.022206 0.0238301
83.2 0.0221427 0.0221427 0.0221412 0.0239343
83.3 0.0220795 0.0220795 0.022078 0.0240394
83.4 0.0220179 0.0220179 0.0220164 0.0241456
83.5 0.0219578 0.0219578 0.0219563 0.0242528
83.6 0.0218992 0.0218992 0.0218977 0.0243611
83.7 0.021842 0.021842 0.0218406 0.0244704
83.8 0.0217864 0.0217864 0.021785 0.0245808
83.9 0.0217321 0.0217321 0.0217307 0.0246923
84 0.0216792 0.0216792 0.0216778 0.0248049
84.1 0.0216276 0.0216276 0.0216263 0.0249185
84.2 0.0215774 0.0215774 0.0215761 0.0250332
84.3 0.0215285 0.0215285 0.0215272 0.0251491
84.4 0.0214808 0.0214808 0.0214796 0.025266
84.5 0.0214344 0.0214344 0.0214332 0.0253841
84.6 0.0213892 0.0213892 0.021388 0.0255033
84.7 0.0213451 0.0213451 0.021344 0.0256236
84.8 0.0213023 0.0213023 0.0213011 0.0257451
84.9 0.0212605 0.0212605 0.0212594 0.0258677
85 0.0212199 0.0212199 0.0212187 0.0259915
85.1 0.0211803 0.0211803 0.0211792 0.0261165
85.2 0.0211418 0.0211418 0.0211407 0.0262426
85.3 0.0211043 0.0211043 0.0211032 0.02637
85.4 0.0210678 0.0210678 0.0210668 0.0264985
85.5 0.0210323 0.0210323 0.0210313 0.0266282
85.6 0.0209977 0.0209977 0.0209967 0.0267592
85.7 0.0209641 0.0209641 0.0209632 0.0268914
85.8 0.0209314 0.0209314 0.0209305 0.0270248
85.9 0.0208996 0.0208996 0.0208987 0.0271594
86 0.0208687 0.0208687 0.0208678 0.0272953
86.1 0.0208386 0.0208386 0.0208377 0.0274325
86.2 0.0208094 0.0208094 0.0208085 0.0275709
86.3 0.0207809 0.0207809 0.0207801 0.0277107
86.4 0.0207533 0.0207533 0.0207524 0.0278517
86.5 0.0207264 0.0207264 0.0207256 0.027994
86.6 0.0207003 0.0207003 0.0206995 0.0281376
86.7 0.0206749 0.0206749 0.0206741 0.0282826
86.8 0.0206502 0.0206502 0.0206495 0.0284289
86.9 0.0206263 0.0206263 0.0206255 0.0285765
87 0.020603 0.020603 0.0206022 0.0287255
87.1 0.0205804 0.0205804 0.0205796 0.0288758
87.2 0.0205584 0.0205584 0.0205577 0.0290275
87.3 0.020537 0.020537 0.0205363 0.0291806
87.4 0.0205163 0.0205163 0.0205156 0.0293352
87.5 0.0204962 0.0204962 0.0204955 0.0294911
87.6 0.0204766 0.0204766 0.020476 0.0296484
87.7 0.0204577 0.0204577 0.020457 0.0298072
87.8 0.0204392 0.0204392 0.0204386 0.0299674
87.9 0.0204214 0.0204214 0.0204208 0.030129
88 0.020404 0.020404 0.0204034 0.0302921
88.1 0.0203872 0.0203872 0.0203866 0.0304567
88.2 0.0203708 0.0203708 0.0203703 0.0306228
88.3 0.020355 0.020355 0.0203544 0.0307904
88.4 0.0203396 0.0203396 0.0203391 0.0309594
88.5 0.0203247 0.0203247 0.0203242 0.03113
88.6 0.0203102 0.0203102 0.0203097 0.0313022
88.7 0.0202962 0.0202962 0.0202957 0.0314759
88.8 0.0202826 0.0202826 0.0202821 0.0316511
88.9 0.0202694 0.0202694 0.0202689 0.0318279
89 0.0202566 0.0202566 0.0202562 0.0320063
89.1 0.0202443 0.0202443 0.0202438 0.0321863
89.2 0.0202322 0.0202322 0.0202318 0.0323678
89.3 0.0202206 0.0202206 0.0202201 0.032551
89.4 0.0202093 0.0202093 0.0202089 0.0327358
89.5 0.0201984 0.0201984 0.020198 0.0329223
89.6 0.0201878 0.0201878 0.0201874 0.0331104
89.7 0.0201775 0.0201775 0.0201771 0.0333002
89.8 0.0201676 0.0201676 0.0201672 0.0334916
89.9 0.020158 0.020158 0.0201576 0.0336847
90 0.0201487 0.0201487 0.0201483 0.0338795
90.1 0.0201397 0.0201397 0.0201393 0.0340761
90.2 0.0201309 0.0201309 0.0201306 0.0342743
90.3 0.0201225 0.0201225 0.0201221 0.0344743
90.4 0.0201143 0.0201143 0.0201139 0.034676
90.5 0.0201064 0.0201064 0.020106 0.0348795
90.6 0.0200987 0.0200987 0.0200984 0.0350848
90.7 0.0200913 0.0200913 0.020091 0.0352918
90.8 0.0200841 0.0200841 0.0200838 0.0355007
90.9 0.0200772 0.0200772 0.0200769 0.0357113
91 0.0200705 0.0200705 0.0200702 0.0359237
91.1 0.020064 0.020064 0.0200637 0.036138
91.2 0.0200577 0.0200577 0.0200574 0.0363541
91.3 0.0200516 0.0200516 0.0200513 0.036572
91.4 0.0200458 0.0200458 0.0200455 0.0367918
91.5 0.0200401 0.0200401 0.0200398 0.0370135
91.6 0.0200346 0.0200346 0.0200343 0.037237
91.7 0.0200293 0.0200293 0.020029 0.0374625
91.8 0.0200242 0.0200242 0.0200239 0.0376898
91.9 0.0200192 0.0200192 0.020019 0.037919
92 0.0200144 0.0200144 0.0200142 0.0381502
92.1 0.0200098 0.0200098 0.0200096 0.0383833
92.2 0.0200054 0.0200054 0.0200051 0.0386183
92.3 0.020001 0.020001 0.0200008 0.0388552
92.4 0.0199969 0.0199969 0.0199967 0.0390941
92.5 0.0199929 0.0199929 0.0199926 0.039335
92.6 0.019989 0.019989 0.0199888 0.0395778
92.7 0.0199852 0.0199852 0.019985 0.0398226
92.8 0.0199816 0.0199816 0.0199814 0.0400694
92.9 0.0199781 0.0199781 0.0199779 0.0403182
93 0.0199748 0.0199748 0.0199746 0.040569
93.1 0.0199715 0.0199715 0.0199713 0.0408217
93.2 0.0199684 0.0199684 0.0199682 0.0410765
93.3 0.0199653 0.0199653 0.0199652 0.0413333
93.4 0.0199624 0.0199624 0.0199622 0.0415921
93.5 0.0199596 0.0199596 0.0199594 0.0418529
93.6 0.0199569 0.0199569 0.0199567 0.0421157
93.7 0.0199543 0.0199543 0.0199541 0.0423806
93.8 0.0199517 0.0199517 0.0199516 0.0426475
93.9 0.0199493 0.0199493 0.0199491 0.0429164
94 0.0199469 0.0199469 0.0199468 0.0431874
94.1 0.0199447 0.0199447 0.0199445 0.0434603
94.2 0.0199425 0.0199425 0.0199424 0.0437354
94.3 0.0199404 0.0199404 0.0199403 0.0440124
94.4 0.0199384 0.0199384 0.0199382 0.0442915
94.5 0.0199364 0.0199364 0.0199363 0.0445726
94.6 0.0199345 0.0199345 0.0199344 0.0448557
94.7 0.0199327 0.0199327 0.0199326 0.0451409
94.8 0.019931 0.019931 0.0199308 0.045428
94.9 0.0199293 0.0199293 0.0199292 0.0457172
95 0.0199277 0.0199277 0.0199275 0.0460084
95.1 0.0199261 0.0199261 0.019926 0.0463016
95.2 0.0199246 0.0199246 0.0199245 0.0465968
95.3 0.0199231 0.0199231 0.019923 0.0468939
95.4 0.0199217 0.0199217 0.0199216 0.0471931
95.5 0.0199204 0.0199204 0.0199203 0.0474942
95.6 0.0199191 0.0199191 0.019919 0.0477972
95.7 0.0199179 0.0199179 0.0199178 0.0481022
95.8 0.0199167 0.0199167 0.0199166 0.0484091
95.9 0.0199155 0.0199155 0.0199154 0.048718
96 0.0199144 0.0199144 0.0199143 0.0490287
96.1 0.0199133 0.0199133 0.0199133 0.0493413
96.2 0.0199123 0.0199123 0.0199122 0.0496558
96.3 0.0199113 0.0199113 0.0199112 0.0499721
96.4 0.0199104 0.0199104 0.0199103 0.0502903
96.5 0.0199095 0.0199095 0.0199094 0.0506102
96.6 0.0199086 0.0199086 0.0199085 0.050932
96.7 0.0199077 0.0199077 0.0199077 0.0512554
96.8 0.0199069 0.0199069 0.0199068 0.0515807
96.9 0.0199061 0.0199061 0.0199061 0.0519076
97 0.0199054 0.0199054 0.0199053 0.0522362
97.1 0.0199047 0.0199047 0.0199046 0.0525665
97.2 0.019904 0.019904 0.0199039 0.0528984
97.3 0.0199033 0.0199033 0.0199032 0.0532319
97.4 0.0199026 0.0199026 0.0199026 0.0535669
97.5 0.019902 0.019902 0.019902 0.0539035
97.6 0.0199014 0.0199014 0.0199014 0.0542416
97.7 0.0199009 0.0199009 0.0199008 0.0545811
97.8 0.0199003 0.0199003 0.0199002 0.054922
97.9 0.0198998 0.0198998 0.0198997 0.0552643
98 0.0198993 0.0198993 0.0198992 0.055608
98.1 0.0198988 0.0198988 0.0198987 0.0559529
98.2 0.0198983 0.0198983 0.0198982 0.0562992
98.3 0.0198978 0.0198978 0.0198978 0.0566466
98.4 0.0198974 0.0198974 0.0198974 0.0569952
98.5 0.019897 0.019897 0.0198969 0.0573449
98.6 0.0198966 0.0198966 0.0198965 0.0576956
98.7 0.0198962 0.0198962 0.0198962 0.0580474
98.8 0.0198958 0.0198958 0.0198958 0.0584002
98.9 0.0198955 0.0198955 0.0198954 0.0587539
99 0.0198951 0.0198951 0.0198951 0.0591084
99.1 0.0198948 0.0198948 0.0198948 0.0594638
99.2 0.0198945 0.0198945 0.0198945 0.0598199
99.3 0.0198942 0.0198942 0.0198941 0.0601767
99.4 0.0198939 0.0198939 0.0198939 0.0605341
99.5 0.0198936 0.0198936 0.0198936 0.0608921
99.6 0.0198933 0.0198933 0.0198933 0.0612506
99.7 0.0198931 0.0198931 0.019893 0.0616096
99.8 0.0198928 0.0198928 0.0198928 0.061969
99.9 0.0198926 0.0198926 0.0198926 0.0623287
100 0.0198924 0.0198924 0.0198923 0.0626886
