x y yRK4 yRK5 h
54.6 0.0198867 0.0198867 0.0198867 0.02
54.7 0.0198867 0.0198867 0.0198867 0.02
54.8 0.0198867 0.0198867 0.0198867 0.02
54.9 0.0198867 0.0198867 0.0198867 0.02
55 0.0198866 0.0198866 0.0198866 0.02
55.1 0.0198866 0.0198866 0.0198866 0.02
55.2 0.0198866 0.0198866 0.0198866 0.02
55.3 0.0198866 0.0198866 0.0198866 0.02
55.4 0.0198865 0.0198865 0.0198865 0.02
55.5 0.0198865 0.0198865 0.0198865 0.02
55.6 0.0198865 0.0198865 0.0198865 0.02
55.7 0.0198865 0.0198865 0.0198865 0.02
55.8 0.0198865 0.0198865 0.0198865 0.02
55.9 0.0198865 0.0198865 0.0198865 0.02
56 0.0198864 0.0198864 0.0198864 0.02
56.1 0.0198864 0.0198864 0.0198864 0.02
56.2 0.0198864 0.0198864 0.0198864 0.02
56.3 0.0198864 0.0198864 0.0198864 0.02
56.4 0.0198864 0.0198864 0.0198864 0.02
56.5 0.0198864 0.0198864 0.0198864 0.02
56.6 0.0198863 0.0198863 0.0198863 0.02
56.7 0.0198863 0.0198863 0.0198863 0.02
56.8 0.0198863 0.0198863 0.0198863 0.02
56.9 0.0198863 0.0198863 0.0198863 0.02
57 0.0198863 0.0198863 0.0198863 0.02
57.1 0.0198863 0.0198863 0.0198863 0.02
57.2 0.0198863 0.0198863 0.0198863 0.02
57.3 0.0198862 0.0198862 0.0198862 0.02
57.4 0.0198862 0.0198862 0.0198862 0.02
57.5 0.0198862 0.0198862 0.0198862 0.02
57.6 0.0198862 0.0198862 0.0198862 0.02
57.7 0.0198862 0.0198862 0.0198862 0.02
57.8 0.0198862 0.0198862 0.0198862 0.02
57.9 0.0198862 0.0198862 0.0198862 0.02
58 0.0198862 0.0198862 0.0198862 0.02
58.1 0.0198862 0.0198862 0.0198862 0.02
58.2 0.0198862 0.0198862 0.0198862 0.02
58.3 0.0198861 0.0198861 0.0198861 0.02
58.4 0.0198861 0.0198861 0.0198861 0.02
58.5 0.0198861 0.0198861 0.0198861 0.02
58.6 0.0198861 0.0198861 0.0198861 0.02
58.7 0.0198861 0.0198861 0.0198861 0.02
58.8 0.0198861 0.0198861 0.0198861 0.02
58.9 0.0198861 0.0198861 0.0198861 0.02
59 0.0198861 0.0198861 0.0198861 0.02
59.1 0.0198861 0.0198861 0.0198861 0.02
59.2 0.0198861 0.0198861 0.0198861 0.02
59.3 0.0198861 0.0198861 0.0198861 0.02
59.4 0.0198861 0.0198861 0.0198861 0.02
59.5 0.019886 0.019886 0.019886 0.02
59.6 0.019886 0.019886 0.019886 0.02
59.7 0.019886 0.019886 0.019886 0.02
59.8 0.019886 0.019886 0.019886 0.02
59.9 0.019886 0.019886 0.019886 0.02
60 0.019886 0.019886 0.019886 0.02
60.1 0.019886 0.019886 0.019886 0.02
60.2 0.019886 0.019886 0.019886 0.02
60.3 0.019886 0.019886 0.019886 0.02
60.4 0.019886 0.019886 0.019886 0.02
60.5 0.019886 0.019886 0.019886 0.02
60.6 0.019886 0.019886 0.019886 0.02
60.7 0.019886 0.019886 0.019886 0.02
60.8 0.019886 0.019886 0.019886 0.02
60.9 0.019886 0.019886 0.019886 0.02
61 0.019886 0.019886 0.019886 0.02
61.1 0.019886 0.019886 0.019886 0.02
61.2 0.0198859 0.0198859 0.0198859 0.02
61.3 0.0198859 0.0198859 0.0198859 0.02
61.4 0.0198859 0.0198859 0.0198859 0.02
61.5 0.0198859 0.0198859 0.0198859 0.02
61.6 0.0198859 0.0198859 0.0198859 0.02
61.7 0.0198859 0.0198859 0.0198859 0.02
61.8 0.0198859 0.0198859 0.0198859 0.02
61.9 0.0198859 0.0198859 0.0198859 0.02
62 0.0198859 0.0198859 0.0198859 0.02
62.1 0.0198859 0.0198859 0.0198859 0.02
62.2 0.0198859 0.0198859 0.0198859 0.02
62.3 0.0198859 0.0198859 0.0198859 0.02
62.4 0.0198859 0.0198859 0.0198859 0.02
62.5 0.0198859 0.0198859 0.0198859 0.02
62.6 0.0198859 0.0198859 0.0198859 0.02
62.7 0.0198859 0.0198859 0.0198859 0.02
62.8 0.0198859 0.0198859 0.0198859 0.02
62.9 0.0198859 0.0198859 0.0198859 0.02
63 0.0198859 0.0198859 0.0198859 0.02
63.1 0.0198859 0.0198859 0.0198859 0.02
63.2 0.0198859 0.0198859 0.0198859 0.02
63.3 0.0198859 0.0198859 0.0198859 0.02
63.4 0.0198859 0.0198859 0.0198859 0.02
63.5 0.0198859 0.0198859 0.0198859 0.02
63.6 0.0198859 0.0198859 0.0198859 0.02
63.7 0.0198859 0.0198859 0.0198859 0.02
63.8 0.0198859 0.0198859 0.0198859 0.02
63.9 0.0198859 0.0198859 0.0198859 0.02
64 0.0198859 0.0198859 0.0198859 0.02
64.1 0.0198859 0.0198859 0.0198859 0.02
64.2 0.0198859 0.0198859 0.0198859 0.02
64.3 0.0198859 0.0198859 0.0198859 0.02
64.4 0.0198858 0.0198858 0.0198858 0.02
64.5 0.0198858 0.0198858 0.0198858 0.02
64.6 0.0198858 0.0198858 0.0198858 0.02
64.7 0.0198858 0.0198858 0.0198858 0.02
64.8 0.0198858 0.0198858 0.0198858 0.02
64.9 0.0198858 0.0198858 0.0198858 0.02
65 0.0198858 0.0198858 0.0198858 0.02
65.1 0.0198858 0.0198858 0.0198858 0.02
65.2 0.0198858 0.0198858 0.0198858 0.02
65.3 0.0198858 0.0198858 0.0198858 0.02
65.4 0.0198858 0.0198858 0.0198858 0.02
65.5 0.0198858 0.0198858 0.0198858 0.02
65.6 0.0198858 0.0198858 0.0198858 0.02
65.7 0.0198858 0.0198858 0.0198858 0.02
65.8 0.0198858 0.0198858 0.0198858 0.02
65.9 0.0198858 0.0198858 0.0198858 0.02
66 0.0198858 0.0198858 0.0198858 0.02
66.1 0.0198858 0.0198858 0.0198858 0.02
66.2 0.0198858 0.0198858 0.0198858 0.02
66.3 0.0198858 0.0198858 0.0198858 0.02
66.4 0.0198858 0.0198858 0.0198858 0.02
66.5 0.0198858 0.0198858 0.0198858 0.02
66.6 0.0198858 0.0198858 0.0198858 0.02
66.7 0.0198858 0.0198858 0.0198858 0.02
66.8 0.0198858 0.0198858 0.0198858 0.02
66.9 0.0198858 0.0198858 0.0198858 0.02
67 0.0198858 0.0198858 0.0198858 0.02
67.1 0.0198858 0.0198858 0.0198858 0.02
67.2 0.0198858 0.0198858 0.0198858 0.02
67.3 0.0198858 0.0198858 0.0198858 0.02
67.4 0.0198858 0.0198858 0.0198858 0.02
67.5 0.0198858 0.0198858 0.0198858 0.02
67.6 0.0198858 0.0198858 0.0198858 0.02
67.7 0.0198858 0.0198858 0.0198858 0.02
67.8 0.0198858 0.0198858 0.0198858 0.02
67.9 0.0198858 0.0198858 0.0198858 0.02
68 0.0198858 0.0198858 0.0198858 0.02
68.1 0.0198858 0.0198858 0.0198858 0.02
68.2 0.0198858 0.0198858 0.0198858 0.02
68.3 0.0198858 0.0198858 0.0198858 0.02
68.4 0.0198858 0.0198858 0.0198858 0.02
68.5 0.0198858 0.0198858 0.0198858 0.02
68.6 0.0198858 0.0198858 0.0198858 0.02
68.7 0.0198858 0.0198858 0.0198858 0.02
68.8 0.0198858 0.0198858 0.0198858 0.02
68.9 0.0198858 0.0198858 0.0198858 0.02
69 0.0198858 0.0198858 0.0198858 0.02
69.1 0.0198858 0.0198858 0.0198858 0.02
69.2 0.0198858 0.0198858 0.0198858 0.02
69.3 0.0198858 0.0198858 0.0198858 0.02
69.4 0.0198858 0.0198858 0.0198858 0.02
69.5 0.0198858 0.0198858 0.0198858 0.02
69.6 0.0198858 0.0198858 0.0198858 0.02
69.7 0.0198858 0.0198858 0.0198858 0.02
69.8 0.0198858 0.0198858 0.0198858 0.02
69.9 0.0198858 0.0198858 0.0198858 0.02
70 0.0198858 0.0198858 0.0198858 0.02
70.1 0.0198858 0.0198858 0.0198858 0.02
70.2 0.0198858 0.0198858 0.0198858 0.02
70.3 0.0198858 0.0198858 0.0198858 0.02
70.4 0.0198858 0.0198858 0.0198858 0.02
70.5 0.0198858 0.0198858 0.0198858 0.02
70.6 0.0198858 0.0198858 0.0198858 0.02
70.7 0.0198858 0.0198858 0.0198858 0.02
70.8 0.0198858 0.0198858 0.0198858 0.02
70.9 0.0198858 0.0198858 0.0198858 0.02
71 0.0198858 0.0198858 0.0198858 0.02
71.1 0.0198858 0.0198858 0.0198858 0.02
71.2 0.0198858 0.0198858 0.0198858 0.02
71.3 0.0198858 0.0198858 0.0198858 0.02
71.4 0.0198858 0.0198858 0.0198858 0.02
71.5 0.0198858 0.0198858 0.0198858 0.02
71.6 0.0198858 0.0198858 0.0198858 0.02
71.7 0.0198858 0.0198858 0.0198858 0.02
71.8 0.0198858 0.0198858 0.0198858 0.02
71.9 0.0198858 0.0198858 0.0198858 0.02
72 0.0198858 0.0198858 0.0198858 0.02
72.1 0.0198858 0.0198858 0.0198858 0.02
72.2 0.0198858 0.0198858 0.0198858 0.02
72.3 0.0198858 0.0198858 0.0198858 0.02
72.4 0.0198858 0.0198858 0.0198858 0.02
72.5 0.0198858 0.0198858 0.0198858 0.02
72.6 0.0198858 0.0198858 0.0198858 0.02
72.7 0.0198858 0.0198858 0.0198858 0.02
72.8 0.0198858 0.0198858 0.0198858 0.02
72.9 0.0198858 0.0198858 0.0198858 0.02
73 0.0198858 0.0198858 0.0198858 0.02
73.1 0.0198858 0.0198858 0.0198858 0.02
73.2 0.0198858 0.0198858 0.0198858 0.02
73.3 0.0198858 0.0198858 0.0198858 0.02
73.4 0.0198858 0.0198858 0.0198858 0.02
73.5 0.0198858 0.0198858 0.0198858 0.02
73.6 0.0198858 0.0198858 0.0198858 0.02
73.7 0.0198858 0.0198858 0.0198858 0.02
73.8 0.0198858 0.0198858 0.0198858 0.02
73.9 0.0198858 0.0198858 0.0198858 0.02
74 0.0198858 0.0198858 0.0198858 0.02
74.1 0.0198858 0.0198858 0.0198858 0.02
74.2 0.0198858 0.0198858 0.0198858 0.02
74.3 0.0198858 0.0198858 0.0198858 0.02
74.4 0.0198858 0.0198858 0.0198858 0.02
74.5 0.0198858 0.0198858 0.0198858 0.02
74.6 0.0198858 0.0198858 0.0198858 0.02
74.7 0.0198858 0.0198858 0.0198858 0.02
74.8 0.0198858 0.0198858 0.0198858 0.02
74.9 0.0198858 0.0198858 0.0198858 0.02
75 0.0198858 0.0198858 0.0198858 0.02
75.1 0.0198858 0.0198858 0.0198858 0.02
75.2 0.0198858 0.0198858 0.0198858 0.02
75.3 0.0198858 0.0198858 0.0198858 0.02
75.4 0.0198858 0.0198858 0.0198858 0.02
75.5 0.0198858 0.0198858 0.0198858 0.02
75.6 0.0198858 0.0198858 0.0198858 0.02
75.7 0.0198858 0.0198858 0.0198858 0.02
75.8 0.0198858 0.0198858 0.0198858 0.02
75.9 0.0198858 0.0198858 0.0198858 0.02
76 0.0198858 0.0198858 0.0198858 0.02
76.1 0.0198858 0.0198858 0.0198858 0.02
76.2 0.0198858 0.0198858 0.0198858 0.02
76.3 0.0198858 0.0198858 0.0198858 0.02
76.4 0.0198858 0.0198858 0.0198858 0.02
76.5 0.0198858 0.0198858 0.0198858 0.02
76.6 0.0198858 0.0198858 0.0198858 0.02
76.7 0.0198858 0.0198858 0.0198858 0.02
76.8 0.0198858 0.0198858 0.0198858 0.02
76.9 0.0198858 0.0198858 0.0198858 0.02
77 0.0198858 0.0198858 0.0198858 0.02
77.1 0.0198858 0.0198858 0.0198858 0.02
77.2 0.0198858 0.0198858 0.0198858 0.02
77.3 0.0198858 0.0198858 0.0198858 0.02
77.4 0.0198858 0.0198858 0.0198858 0.02
77.5 0.0198858 0.0198858 0.0198858 0.02
77.6 0.0198858 0.0198858 0.0198858 0.02
77.7 0.0198858 0.0198858 0.0198858 0.02
77.8 0.0198858 0.0198858 0.0198858 0.02
77.9 0.0198858 0.0198858 0.0198858 0.02
78 0.0198858 0.0198858 0.0198858 0.02
78.1 0.0198858 0.0198858 0.0198858 0.02
78.2 0.0198858 0.0198858 0.0198858 0.02
78.3 0.0198858 0.0198858 0.0198858 0.02
78.4 0.0198858 0.0198858 0.0198858 0.02
78.5 0.0198858 0.0198858 0.0198858 0.02
78.6 0.0198858 0.0198858 0.0198858 0.02
78.7 0.0198858 0.0198858 0.0198858 0.02
78.8 0.0198858 0.0198858 0.0198858 0.02
78.9 0.0198858 0.0198858 0.0198858 0.02
79 0.0198858 0.0198858 0.0198858 0.02
79.1 0.0198858 0.0198858 0.0198858 0.02
79.2 0.0198858 0.0198858 0.0198858 0.02
79.3 0.0198858 0.0198858 0.0198858 0.02
79.4 0.0198858 0.0198858 0.0198858 0.02
79.5 0.0198858 0.0198858 0.0198858 0.02
79.6 0.0198858 0.0198858 0.0198858 0.02
79.7 0.0198858 0.0198858 0.0198858 0.02
79.8 0.0198858 0.0198858 0.0198858 0.02
79.9 0.0198858 0.0198858 0.0198858 0.02
80 0.0198858 0.0198858 0.0198858 0.02
80.1 0.0198858 0.0198858 0.0198858 0.02
80.2 0.0198858 0.0198858 0.0198858 0.02
80.3 0.0198858 0.0198858 0.0198858 0.02
80.4 0.0198858 0.0198858 0.0198858 0.02
80.5 0.0198858 0.0198858 0.0198858 0.02
80.6 0.0198858 0.0198858 0.0198858 0.02
80.7 0.0198858 0.0198858 0.0198858 0.02
80.8 0.0198858 0.0198858 0.0198858 0.02
80.9 0.0198858 0.0198858 0.0198858 0.02
81 0.0198858 0.0198858 0.0198858 0.02
81.1 0.0198858 0.0198858 0.0198858 0.02
81.2 0.0198858 0.0198858 0.0198858 0.02
81.3 0.0198858 0.0198858 0.0198858 0.02
81.4 0.0198858 0.0198858 0.0198858 0.02
81.5 0.0198858 0.0198858 0.0198858 0.02
81.6 0.0198858 0.0198858 0.0198858 0.02
81.7 0.0198858 0.0198858 0.0198858 0.02
81.8 0.0198858 0.0198858 0.0198858 0.02
81.9 0.0198858 0.0198858 0.0198858 0.02
82 0.0198858 0.0198858 0.0198858 0.02
82.1 0.0198858 0.0198858 0.0198858 0.02
82.2 0.0198858 0.0198858 0.0198858 0.02
82.3 0.0198858 0.0198858 0.0198858 0.02
82.4 0.0198858 0.0198858 0.0198858 0.02
82.5 0.0198858 0.0198858 0.0198858 0.02
82.6 0.0198858 0.0198858 0.0198858 0.02
82.7 0.0198858 0.0198858 0.0198858 0.02
82.8 0.0198858 0.0198858 0.0198858 0.02
82.9 0.0198858 0.0198858 0.0198858 0.02
83 0.0198858 0.0198858 0.0198858 0.02
83.1 0.0198858 0.0198858 0.0198858 0.02
83.2 0.0198858 0.0198858 0.0198858 0.02
83.3 0.0198858 0.0198858 0.0198858 0.02
83.4 0.0198858 0.0198858 0.0198858 0.02
83.5 0.0198858 0.0198858 0.0198858 0.02
83.6 0.0198858 0.0198858 0.0198858 0.02
83.7 0.0198858 0.0198858 0.0198858 0.02
83.8 0.0198858 0.0198858 0.0198858 0.02
83.9 0.0198858 0.0198858 0.0198858 0.02
84 0.0198858 0.0198858 0.0198858 0.02
84.1 0.0198858 0.0198858 0.0198858 0.02
84.2 0.0198858 0.0198858 0.0198858 0.02
84.3 0.0198858 0.0198858 0.0198858 0.02
84.4 0.0198858 0.0198858 0.0198858 0.02
84.5 0.0198858 0.0198858 0.0198858 0.02
84.6 0.0198858 0.0198858 0.0198858 0.02
84.7 0.0198858 0.0198858 0.0198858 0.02
84.8 0.0198858 0.0198858 0.0198858 0.02
84.9 0.0198858 0.0198858 0.0198858 0.02
85 0.0198858 0.0198858 0.0198858 0.02
85.1 0.0198858 0.0198858 0.0198858 0.02
85.2 0.0198858 0.0198858 0.0198858 0.02
85.3 0.0198858 0.0198858 0.0198858 0.02
85.4 0.0198858 0.0198858 0.0198858 0.02
85.5 0.0198858 0.0198858 0.0198858 0.02
85.6 0.0198858 0.0198858 0.0198858 0.02
85.7 0.0198858 0.0198858 0.0198858 0.02
85.8 0.0198858 0.0198858 0.0198858 0.02
85.9 0.0198858 0.0198858 0.0198858 0.02
86 0.0198858 0.0198858 0.0198858 0.02
86.1 0.0198858 0.0198858 0.0198858 0.02
86.2 0.0198858 0.0198858 0.0198858 0.02
86.3 0.0198858 0.0198858 0.0198858 0.02
86.4 0.0198858 0.0198858 0.0198858 0.02
86.5 0.0198858 0.0198858 0.0198858 0.02
86.6 0.0198858 0.0198858 0.0198858 0.02
86.7 0.0198858 0.0198858 0.0198858 0.02
86.8 0.0198858 0.0198858 0.0198858 0.02
86.9 0.0198858 0.0198858 0.0198858 0.02
87 0.0198858 0.0198858 0.0198858 0.02
87.1 0.0198858 0.0198858 0.0198858 0.02
87.2 0.0198858 0.0198858 0.0198858 0.02
87.3 0.0198858 0.0198858 0.0198858 0.02
87.4 0.0198858 0.0198858 0.0198858 0.02
87.5 0.0198858 0.0198858 0.0198858 0.02
87.6 0.0198858 0.0198858 0.0198858 0.02
87.7 0.0198858 0.0198858 0.0198858 0.02
87.8 0.0198858 0.0198858 0.0198858 0.02
87.9 0.0198858 0.0198858 0.0198858 0.02
88 0.0198858 0.0198858 0.0198858 0.02
88.1 0.0198858 0.0198858 0.0198858 0.02
88.2 0.0198858 0.0198858 0.0198858 0.02
88.3 0.0198858 0.0198858 0.0198858 0.02
88.4 0.0198858 0.0198858 0.0198858 0.02
88.5 0.0198858 0.0198858 0.0198858 0.02
88.6 0.0198858 0.0198858 0.0198858 0.02
88.7 0.0198858 0.0198858 0.0198858 0.02
88.8 0.0198858 0.0198858 0.0198858 0.02
88.9 0.0198858 0.0198858 0.0198858 0.02
89 0.0198858 0.0198858 0.0198858 0.02
89.1 0.0198858 0.0198858 0.0198858 0.02
89.2 0.0198858 0.0198858 0.0198858 0.02
89.3 0.0198858 0.0198858 0.0198858 0.02
89.4 0.0198858 0.0198858 0.0198858 0.02
89.5 0.0198858 0.0198858 0.0198858 0.02
89.6 0.0198858 0.0198858 0.0198858 0.02
89.7 0.0198858 0.0198858 0.0198858 0.02
89.8 0.0198858 0.0198858 0.0198858 0.02
89.9 0.0198858 0.0198858 0.0198858 0.02
90 0.0198858 0.0198858 0.0198858 0.02
90.1 0.0198858 0.0198858 0.0198858 0.02
90.2 0.0198858 0.0198858 0.0198858 0.02
90.3 0.0198858 0.0198858 0.0198858 0.02
90.4 0.0198858 0.0198858 0.0198858 0.02
90.5 0.0198858 0.0198858 0.0198858 0.02
90.6 0.0198858 0.0198858 0.0198858 0.02
90.7 0.0198858 0.0198858 0.0198858 0.02
90.8 0.0198858 0.0198858 0.0198858 0.02
90.9 0.0198858 0.0198858 0.0198858 0.02
91 0.0198858 0.0198858 0.0198858 0.02
91.1 0.0198858 0.0198858 0.0198858 0.02
91.2 0.0198858 0.0198858 0.0198858 0.02
91.3 0.0198858 0.0198858 0.0198858 0.02
91.4 0.0198858 0.0198858 0.0198858 0.02
91.5 0.0198858 0.0198858 0.0198858 0.02
91.6 0.0198858 0.0198858 0.0198858 0.02
91.7 0.0198858 0.0198858 0.0198858 0.02
91.8 0.0198858 0.0198858 0.0198858 0.02
91.9 0.0198858 0.0198858 0.0198858 0.02
92 0.0198858 0.0198858 0.0198858 0.02
92.1 0.0198858 0.0198858 0.0198858 0.02
92.2 0.0198858 0.0198858 0.0198858 0.02
92.3 0.0198858 0.0198858 0.0198858 0.02
92.4 0.0198858 0.0198858 0.0198858 0.02
92.5 0.0198858 0.0198858 0.0198858 0.02
92.6 0.0198858 0.0198858 0.0198858 0.02
92.7 0.0198858 0.0198858 0.0198858 0.02
92.8 0.0198858 0.0198858 0.0198858 0.02
92.9 0.0198858 0.0198858 0.0198858 0.02
93 0.0198858 0.0198858 0.0198858 0.02
93.1 0.0198858 0.0198858 0.0198858 0.02
93.2 0.0198858 0.0198858 0.0198858 0.02
93.3 0.0198858 0.0198858 0.0198858 0.02
93.4 0.0198858 0.0198858 0.0198858 0.02
93.5 0.0198858 0.0198858 0.0198858 0.02
93.6 0.0198858 0.0198858 0.0198858 0.02
93.7 0.0198858 0.0198858 0.0198858 0.02
93.8 0.0198858 0.0198858 0.0198858 0.02
93.9 0.0198858 0.0198858 0.0198858 0.02
94 0.0198858 0.0198858 0.0198858 0.02
94.1 0.0198858 0.0198858 0.0198858 0.02
94.2 0.0198858 0.0198858 0.0198858 0.02
94.3 0.0198858 0.0198858 0.0198858 0.02
94.4 0.0198858 0.0198858 0.0198858 0.02
94.5 0.0198858 0.0198858 0.0198858 0.02
94.6 0.0198858 0.0198858 0.0198858 0.02
94.7 0.0198858 0.0198858 0.0198858 0.02
94.8 0.0198858 0.0198858 0.0198858 0.02
94.9 0.0198858 0.0198858 0.0198858 0.02
95 0.0198858 0.0198858 0.0198858 0.02
95.1 0.0198858 0.0198858 0.0198858 0.02
95.2 0.0198858 0.0198858 0.0198858 0.02
95.3 0.0198858 0.0198858 0.0198858 0.02
95.4 0.0198858 0.0198858 0.0198858 0.02
95.5 0.0198858 0.0198858 0.0198858 0.02
95.6 0.0198858 0.0198858 0.0198858 0.02
95.7 0.0198858 0.0198858 0.0198858 0.02
95.8 0.0198858 0.0198858 0.0198858 0.02
95.9 0.0198858 0.0198858 0.0198858 0.02
96 0.0198858 0.0198858 0.0198858 0.02
96.1 0.0198858 0.0198858 0.0198858 0.02
96.2 0.0198858 0.0198858 0.0198858 0.02
96.3 0.0198858 0.0198858 0.0198858 0.02
96.4 0.0198858 0.0198858 0.0198858 0.02
96.5 0.0198858 0.0198858 0.0198858 0.02
96.6 0.0198858 0.0198858 0.0198858 0.02
96.7 0.0198858 0.0198858 0.0198858 0.02
96.8 0.0198858 0.0198858 0.0198858 0.02
96.9 0.0198858 0.0198858 0.0198858 0.02
97 0.0198858 0.0198858 0.0198858 0.02
97.1 0.0198858 0.0198858 0.0198858 0.02
97.2 0.0198858 0.0198858 0.0198858 0.02
97.3 0.0198858 0.0198858 0.0198858 0.02
97.4 0.0198858 0.0198858 0.0198858 0.02
97.5 0.0198858 0.0198858 0.0198858 0.02
97.6 0.0198858 0.0198858 0.0198858 0.02
97.7 0.0198858 0.0198858 0.0198858 0.02
97.8 0.0198858 0.0198858 0.0198858 0.02
97.9 0.0198858 0.0198858 0.0198858 0.02
98 0.0198858 0.0198858 0.0198858 0.02
98.1 0.0198858 0.0198858 0.0198858 0.02
98.2 0.0198858 0.0198858 0.0198858 0.02
98.3 0.0198858 0.0198858 0.0198858 0.02
98.4 0.0198858 0.0198858 0.0198858 0.02
98.5 0.0198858 0.0198858 0.0198858 0.02
98.6 0.0198858 0.0198858 0.0198858 0.02
98.7 0.0198858 0.0198858 0.0198858 0.02
98.8 0.0198858 0.0198858 0.0198858 0.02
98.9 0.0198858 0.0198858 0.0198858 0.02
99 0.0198858 0.0198858 0.0198858 0.02
99.1 0.0198858 0.0198858 0.0198858 0.02
99.2 0.0198858 0.0198858 0.0198858 0.02
99.3 0.0198858 0.0198858 0.0198858 0.02
99.4 0.0198858 0.0198858 0.0198858 0.02
99.5 0.0198858 0.0198858 0.0198858 0.02
99.6 0.0198858 0.0198858 0.0198858 0.02
99.7 0.0198858 0.0198858 0.0198858 0.02
99.8 0.0198858 0.0198858 0.0198858 0.02
99.9 0.0198858 0.0198858 0.0198858 0.02
100 0.0198858 0.0198858 0.0198858 0.02
